time,field_name,field_value
1690570034915,pressure,1004.7
1690570334946,pressure,1004.7
1690570634984,pressure,1004.8
1690570935014,pressure,1005.0
1690571235045,pressure,1004.9
1690571535077,pressure,1005.0
1690571835116,pressure,1005.0
1690572135153,pressure,1005.2
1690572435184,pressure,1005.2
1690572735214,pressure,1005.3
1690573035245,pressure,1005.2
1690573335282,pressure,1005.3
1690573635314,pressure,1005.2
1690573935347,pressure,1005.2
1690574235379,pressure,1005.2
1690574535412,pressure,1005.2
1690574835443,pressure,1005.3
1690575135475,pressure,1005.3
1690575435508,pressure,1005.3
1690575735537,pressure,1005.4
1690576035570,pressure,1005.3
1690576335603,pressure,1005.4
1690576635641,pressure,1005.5
1690576935679,pressure,1005.4
1690577235716,pressure,1005.5
1690577535748,pressure,1005.6
1690577835779,pressure,1005.5
1690578135814,pressure,1005.6
1690578435843,pressure,1005.6
1690578735875,pressure,1005.6
1690579035906,pressure,1005.7
1690579335938,pressure,1005.8
1690579635971,pressure,1005.8
1690579936008,pressure,1005.8
1690580236043,pressure,1005.8
1690580536083,pressure,1005.8
1690580836119,pressure,1005.8
1690581136153,pressure,1005.8
1690581436184,pressure,1005.9
1690581736214,pressure,1005.9
1690582036244,pressure,1005.9
1690582336282,pressure,1006.0
1690582636316,pressure,1006.1
1690582936351,pressure,1006.2
1690583236382,pressure,1006.2
1690583536413,pressure,1006.3
1690583836446,pressure,1006.3
1690584136482,pressure,1006.4
1690584436513,pressure,1006.5
1690584736554,pressure,1006.5
1690585036590,pressure,1006.4
1690585336624,pressure,1006.6
1690585636665,pressure,1006.4
1690585936700,pressure,1006.5
1690586236731,pressure,1006.5
1690586536779,pressure,1006.5
1690586836816,pressure,1006.6
1690587136858,pressure,1006.6
1690587436892,pressure,1006.6
1690587736931,pressure,1006.6
1690588036968,pressure,1006.5
1690588337010,pressure,1006.7
1690588637046,pressure,1006.7
1690588997086,pressure,1006.9
1690589357131,pressure,1006.8
1690589657165,pressure,1006.7
1690589957201,pressure,1006.7
1690590257241,pressure,1006.9
1690590617286,pressure,1006.9
1690590977330,pressure,1006.8
1690591277360,pressure,1006.7
1690591577391,pressure,1006.7
1690591877423,pressure,1006.7
1690592177452,pressure,1006.7
1690592477494,pressure,1006.7
1690592777534,pressure,1006.8
1690593137574,pressure,1006.7
1690593497613,pressure,1006.7
1690593797646,pressure,1006.8
1690594097679,pressure,1006.8
1690594397715,pressure,1006.8
1690594757758,pressure,1006.9
1690595057792,pressure,1007.0
1690595357829,pressure,1007.1
1690595657862,pressure,1007.1
1690596017903,pressure,1007.1
1690596377946,pressure,1007.1
1690596737990,pressure,1007.1
1690597098028,pressure,1007.2
1690597398059,pressure,1007.3
1690597698089,pressure,1007.3
1690597998119,pressure,1007.3
1690598298155,pressure,1007.4
1690598598189,pressure,1007.3
1690598898222,pressure,1007.2
1690599258261,pressure,1007.2
1690599558300,pressure,1007.2
1690599858331,pressure,1007.2
1690600372119,pressure,1007.2
1690600672154,pressure,1007.2
1690600972188,pressure,1007.3
1690601272224,pressure,1007.3
1690601572259,pressure,1007.2
1690601872289,pressure,1007.4
1690602172327,pressure,1007.3
1690602472374,pressure,1007.4
1690602772409,pressure,1007.3
1690603072445,pressure,1007.2
1690603372478,pressure,1007.4
1690603672515,pressure,1007.4
1690603972551,pressure,1007.4
1690604272584,pressure,1007.4
1690604572620,pressure,1007.3
1690604872653,pressure,1007.3
1690605172688,pressure,1007.2
1690605472726,pressure,1007.3
1690605772759,pressure,1007.2
1690606072804,pressure,1007.2
1690606372848,pressure,1007.1
1690606672883,pressure,1007.1
1690606972918,pressure,1007.1
1690607272954,pressure,1007.0
1690607572993,pressure,1007.0
1690607873024,pressure,1007.0
1690608173055,pressure,1007.0
1690608473087,pressure,1007.1
1690608773117,pressure,1007.1
1690609073154,pressure,1007.1
1690609373194,pressure,1007.1
1690609673230,pressure,1007.1
1690609973265,pressure,1007.2
1690610273297,pressure,1007.1
1690610573332,pressure,1007.1
1690610873362,pressure,1007.1
1690611233400,pressure,1007.0
1690611593438,pressure,1007.1
1690611953482,pressure,1007.1
1690612313522,pressure,1007.1
1690612673565,pressure,1007.1
1690613033605,pressure,1007.1
1690613393646,pressure,1007.1
1690613753681,pressure,1007.0
1690614113726,pressure,1007.0
1690614473764,pressure,1007.0
1690614833807,pressure,1007.0
1690615193849,pressure,1006.9
1690615553888,pressure,1006.9
1690615913927,pressure,1006.9
1690616273967,pressure,1006.8
1690616634006,pressure,1006.8
1690616994045,pressure,1006.7
1690617354085,pressure,1006.5
1690617714123,pressure,1006.5
1690618074164,pressure,1006.5
1690618374198,pressure,1006.5
1690618674231,pressure,1006.5
1690618974261,pressure,1006.5
1690619334311,pressure,1006.5
1690619694360,pressure,1006.5
1690619994395,pressure,1006.5
1690620294431,pressure,1006.4
1690620594463,pressure,1006.5
1690620954503,pressure,1006.5
1690621254542,pressure,1006.5
1690621554573,pressure,1006.3
1690621854605,pressure,1006.2
1690622214653,pressure,1006.2
1690622514693,pressure,1006.1
1690622814723,pressure,1006.2
1690623114766,pressure,1006.0
1690623474802,pressure,1006.0
1690623834842,pressure,1006.1
1690624134883,pressure,1006.0
1690624434916,pressure,1006.0
1690624734951,pressure,1006.1
1690625034989,pressure,1006.1
1690625335032,pressure,1006.1
1690625635066,pressure,1005.9
1690625995111,pressure,1005.8
1690626295151,pressure,1005.9
1690626595183,pressure,1005.9
1690626895215,pressure,1005.8
1690627255256,pressure,1005.8
1690627615297,pressure,1005.7
1690627975338,pressure,1005.6
1690628335376,pressure,1005.5
1690628635423,pressure,1005.4
1690628935459,pressure,1005.4
1690629235493,pressure,1005.3
1690629595532,pressure,1005.3
1690629955571,pressure,1005.3
1690630255619,pressure,1005.2
1690630555658,pressure,1005.1
1690630915696,pressure,1005.1
1690631215738,pressure,1005.1
1690631515770,pressure,1005.0
1690631815810,pressure,1005.0
1690632115842,pressure,1005.0
1690632415874,pressure,1005.0
1690632715907,pressure,1004.8
1690633075947,pressure,1004.9
1690633435987,pressure,1004.9
1690633796029,pressure,1005.0
1690634156068,pressure,1004.9
1690634516116,pressure,1005.1
1690634816149,pressure,1005.1
1690635116178,pressure,1005.1
1690635416210,pressure,1005.0
1690635776253,pressure,1004.8
1690636076294,pressure,1004.9
1690636376327,pressure,1004.8
1690636676357,pressure,1004.8
1690637036402,pressure,1004.9
1690637396446,pressure,1004.9
1690637756487,pressure,1004.8
1690638116527,pressure,1004.7
1690638476564,pressure,1004.6
1690638776605,pressure,1004.6
1690639349097,pressure,1004.6
1690639649147,pressure,1004.4
1690639949179,pressure,1004.5
1690640249214,pressure,1004.4
1690640549257,pressure,1004.3
1690640849293,pressure,1004.4
1690641149332,pressure,1004.5
1690641449373,pressure,1004.3
1690641749406,pressure,1004.3
1690642049434,pressure,1004.2
1690642349481,pressure,1004.3
1690642649518,pressure,1004.3
1690642949552,pressure,1004.2
1690643249586,pressure,1004.2
1690643549623,pressure,1004.3
1690643849658,pressure,1004.2
1690644486714,pressure,1004.2
1690644786749,pressure,1004.1
1690645086785,pressure,1004.3
1690645386820,pressure,1004.3
1690645686852,pressure,1004.2
1690645986884,pressure,1004.2
1690646286920,pressure,1004.0
1690646586961,pressure,1004.0
1690646886995,pressure,1004.0
1690647187031,pressure,1003.9
1690647487068,pressure,1004.0
1690647787102,pressure,1003.9
1690648087133,pressure,1003.9
1690648387166,pressure,1003.8
1690648687218,pressure,1003.8
1690648987253,pressure,1003.8
1690649287291,pressure,1003.8
1690649587327,pressure,1003.8
1690649887367,pressure,1003.8
1690650187403,pressure,1003.9
1690650487438,pressure,1003.9
1690650787473,pressure,1003.9
1690651087508,pressure,1004.0
1690651387546,pressure,1004.0
1690651687583,pressure,1004.0
1690651987625,pressure,1004.0
1690652287662,pressure,1004.0
1690652587698,pressure,1003.9
1690652887731,pressure,1003.9
1690653187765,pressure,1003.9
1690653487807,pressure,1003.9
1690653787852,pressure,1003.9
1690654087885,pressure,1003.9
1690654387918,pressure,1004.0
1690654687952,pressure,1004.0
1690654987985,pressure,1003.9
1690655288019,pressure,1004.0
1690655588065,pressure,1004.0
1690655888106,pressure,1004.0
1690656188146,pressure,1003.9
1690656488180,pressure,1003.9
1690656788214,pressure,1003.9
1690657088249,pressure,1003.9
1690657388281,pressure,1004.0
1690657688315,pressure,1004.0
1690657988352,pressure,1004.0
1690658288389,pressure,1004.1
1690658588425,pressure,1004.1
1690658888697,pressure,1004.2
1690659188728,pressure,1004.2
1690659488760,pressure,1004.3
1690659848807,pressure,1004.4
1690660208843,pressure,1004.4
1690660568881,pressure,1004.5
1690660868918,pressure,1004.6
1690661168947,pressure,1004.7
1690661468978,pressure,1004.7
1690661769021,pressure,1004.8
1690662069055,pressure,1004.8
1690662369090,pressure,1004.7
1690662729136,pressure,1004.7
1690663089177,pressure,1004.8
1690663657876,pressure,1004.7
1690663957911,pressure,1004.7
1690664257947,pressure,1004.7
1690664557984,pressure,1004.7
1690664858017,pressure,1004.6
1690665158055,pressure,1004.6
1690665458086,pressure,1004.7
1690665758121,pressure,1004.7
1690666058153,pressure,1004.7
1690666358197,pressure,1004.8
1690666658232,pressure,1004.8
1690666958265,pressure,1004.8
1690667258302,pressure,1004.8
1690667558338,pressure,1004.8
1690667858372,pressure,1004.7
1690668158411,pressure,1004.7
1690668518449,pressure,1004.7
1690668818483,pressure,1004.8
1690669118519,pressure,1004.8
1690669418552,pressure,1004.9
1690669718588,pressure,1004.9
1690670018624,pressure,1004.9
1690670318656,pressure,1004.9
1690670618691,pressure,1004.9
1690670918738,pressure,1004.8
1690671218768,pressure,1004.7
1690671518807,pressure,1004.7
1690671818851,pressure,1004.8
1690672118885,pressure,1004.8
1690672418918,pressure,1004.9
1690672718955,pressure,1004.8
1690673018989,pressure,1004.8
1690673319035,pressure,1004.8
1690673619069,pressure,1004.9
1690673919110,pressure,1004.9
1690674219146,pressure,1004.9
1690674519187,pressure,1004.9
1690674819220,pressure,1004.9
1690675119253,pressure,1005.0
1690675419290,pressure,1005.0
1690675719322,pressure,1005.0
1690676019358,pressure,1005.0
1690676319392,pressure,1005.1
1690676619427,pressure,1005.1
1690676919461,pressure,1005.0
1690677219500,pressure,1005.1
1690677519535,pressure,1005.1
1690677819569,pressure,1005.1
1690678119600,pressure,1005.1
1690678419636,pressure,1005.1
1690678719668,pressure,1005.1
1690679019698,pressure,1005.2
1690679319730,pressure,1005.2
1690679619764,pressure,1005.1
1690679919797,pressure,1005.2
1690680219832,pressure,1005.2
1690680519877,pressure,1005.3
1690680819911,pressure,1005.3
1690681119951,pressure,1005.4
1690681419984,pressure,1005.4
1690681720024,pressure,1005.4
1690682020053,pressure,1005.4
1690682320093,pressure,1005.5
1690682620125,pressure,1005.5
1690682920169,pressure,1005.5
1690683220214,pressure,1005.5
1690683520245,pressure,1005.5
1690683820279,pressure,1005.6
1690684120319,pressure,1005.6
1690684420353,pressure,1005.6
1690684720390,pressure,1005.6
1690685020420,pressure,1005.6
1690685320451,pressure,1005.7
1690685620487,pressure,1005.7
1690685920526,pressure,1005.8
1690686220560,pressure,1005.8
1690686520596,pressure,1005.8
1690686820636,pressure,1005.9
1690687120688,pressure,1005.9
1690687420729,pressure,1005.9
1690687720766,pressure,1006.0
1690688020800,pressure,1005.9
1690688320843,pressure,1005.9
1690688620892,pressure,1006.0
1690688920930,pressure,1006.0
1690689220968,pressure,1006.0
1690689521001,pressure,1006.0
1690689821039,pressure,1006.1
1690690121071,pressure,1006.1
1690690421115,pressure,1006.2
1690690721144,pressure,1006.3
1690691021175,pressure,1006.4
1690691381215,pressure,1006.3
1690691681262,pressure,1006.3
1690691981305,pressure,1006.3
1690692281339,pressure,1006.3
1690692581371,pressure,1006.3
1690692881409,pressure,1006.2
1690693181443,pressure,1006.3
1690693481476,pressure,1006.3
1690693781520,pressure,1006.4
1690694081551,pressure,1006.5
1690694381607,pressure,1006.5
1690694681641,pressure,1006.5
1690694981676,pressure,1006.4
1690695281710,pressure,1006.4
1690695581744,pressure,1006.5
1690695881778,pressure,1006.5
1690696181809,pressure,1006.4
1690696481854,pressure,1006.4
1690696781898,pressure,1006.4
1690697081933,pressure,1006.4
1690697381965,pressure,1006.4
1690697681997,pressure,1006.4
1690697982031,pressure,1006.5
1690698282062,pressure,1006.4
1690698582109,pressure,1006.5
1690698882151,pressure,1006.6
1690699182188,pressure,1006.6
1690699482224,pressure,1006.6
1690699782263,pressure,1006.5
1690700082305,pressure,1006.5
1690700382340,pressure,1006.5
1690700682384,pressure,1006.6
1690700982424,pressure,1006.6
1690701282471,pressure,1006.6
1690701582518,pressure,1006.6
1690701882548,pressure,1006.6
1690702182582,pressure,1006.7
1690702482630,pressure,1006.7
1690702782670,pressure,1006.8
1690703082711,pressure,1006.8
1690703382746,pressure,1006.8
1690703682779,pressure,1006.8
1690703982823,pressure,1006.9
1690704282867,pressure,1006.8
1690704582904,pressure,1006.8
1690704882938,pressure,1006.8
1690705182969,pressure,1006.7
1690705483007,pressure,1006.7
1690705783040,pressure,1006.7
1690706083072,pressure,1006.7
1690706383108,pressure,1006.7
1690706683151,pressure,1006.7
1690706983188,pressure,1006.7
1690707283219,pressure,1006.8
1690707583257,pressure,1006.7
1690707883291,pressure,1006.7
1690708183325,pressure,1006.8
1690708483354,pressure,1006.7
1690708783389,pressure,1006.7
1690709083425,pressure,1006.8
1690709383459,pressure,1006.7
1690709683492,pressure,1006.8
1690709983530,pressure,1006.8
1690710283563,pressure,1006.8
1690710583608,pressure,1006.9
1690710883652,pressure,1006.9
1690711183688,pressure,1006.8
1690711483728,pressure,1006.8
1690711783766,pressure,1006.8
1690712083809,pressure,1006.9
1690712383846,pressure,1006.9
1690712683883,pressure,1006.9
1690712983921,pressure,1006.8
1690713283965,pressure,1006.8
1690713584004,pressure,1006.7
1690713884047,pressure,1006.7
1690714184085,pressure,1006.6
1690714484119,pressure,1006.6
1690714784161,pressure,1006.5
1690715084193,pressure,1006.6
1690715384224,pressure,1006.6
1690715684258,pressure,1006.6
1690715984292,pressure,1006.6
1690716284328,pressure,1006.7
1690716584359,pressure,1006.6
1690716884391,pressure,1006.6
1690717184426,pressure,1006.6
1690717484467,pressure,1006.5
1690717784509,pressure,1006.5
1690718084544,pressure,1006.4
1690718384576,pressure,1006.5
1690718684606,pressure,1006.5
1690718984644,pressure,1006.5
1690719344687,pressure,1006.4
1690719704732,pressure,1006.3
1690720004764,pressure,1006.2
1690720364806,pressure,1006.3
1690720664839,pressure,1006.2
1690720964878,pressure,1006.1
1690721264921,pressure,1006.1
1690721564966,pressure,1006.1
1690721865011,pressure,1006.0
1690722225058,pressure,1006.1
1690722525100,pressure,1006.0
1690722825135,pressure,1006.0
1690723533300,pressure,1005.8
1690723833338,pressure,1005.7
1690724133389,pressure,1005.7
1690724433423,pressure,1005.6
1690724733459,pressure,1005.6
1690725033491,pressure,1005.6
1690725333534,pressure,1005.3
1690725633567,pressure,1005.4
1690725933616,pressure,1005.4
1690726233661,pressure,1005.3
1690726533694,pressure,1005.3
1690726833732,pressure,1005.2
1690727133771,pressure,1005.2
1690727433810,pressure,1005.1
1690727733855,pressure,1005.1
1690728093896,pressure,1005.1
1690728393931,pressure,1005.1
1690728693971,pressure,1005.1
1690728994005,pressure,1005.0
1690729294047,pressure,1004.9
1690729594079,pressure,1005.0
1690729894110,pressure,1004.9
1690730194141,pressure,1004.8
1690730494183,pressure,1004.9
1690730794218,pressure,1004.9
1690731307371,pressure,1004.9
1690731607433,pressure,1004.7
1690731907501,pressure,1005.1
1690732207539,pressure,1005.0
1690732507582,pressure,1004.9
1690732807627,pressure,1004.8
1690733107662,pressure,1004.8
1690733407706,pressure,1004.9
1690733707744,pressure,1004.9
1690734007780,pressure,1004.9
1690734307827,pressure,1005.1
1690734607862,pressure,1005.3
1690734907896,pressure,1005.4
1690735207931,pressure,1005.5
1690735507965,pressure,1005.7
1690735808004,pressure,1005.7
1690736108046,pressure,1005.6
1690736408081,pressure,1005.6
1690736708130,pressure,1005.8
1690737008166,pressure,1006.0
1690737308202,pressure,1006.0
1690737608238,pressure,1006.2
1690737908270,pressure,1006.2
1690738208307,pressure,1005.9
1690738508343,pressure,1006.0
1690738808385,pressure,1006.0
1690739381843,pressure,1006.0
1690739681879,pressure,1006.0
1690739981912,pressure,1005.9
1690740281945,pressure,1006.0
1690740581976,pressure,1005.9
1690740882013,pressure,1006.0
1690741182045,pressure,1006.0
1690741482076,pressure,1006.0
1690741782111,pressure,1006.1
1690742082143,pressure,1006.1
1690742382180,pressure,1006.0
1690742682211,pressure,1006.1
1690742982251,pressure,1006.0
1690743282289,pressure,1005.9
1690743582322,pressure,1006.0
1690743882364,pressure,1006.1
1690744182401,pressure,1006.0
1690744482434,pressure,1005.9
1690744782468,pressure,1005.9
1690745082505,pressure,1005.9
1690745382540,pressure,1005.9
1690745682590,pressure,1006.0
1690746042634,pressure,1006.0
1690746342667,pressure,1006.0
1690746642703,pressure,1006.0
1690746942740,pressure,1006.0
1690747242779,pressure,1006.0
1690747542814,pressure,1006.0
1690747842849,pressure,1006.1
1690748202887,pressure,1006.0
1690748562926,pressure,1006.0
1690748862959,pressure,1006.0
1690749163003,pressure,1005.9
1690749463038,pressure,1005.9
1690750063112,pressure,1005.9
1690750363145,pressure,1006.0
1690750663177,pressure,1006.0
1690750963209,pressure,1006.0
1690751263245,pressure,1006.0
1690751563279,pressure,1006.0
1690751863313,pressure,1006.0
1690752163346,pressure,1006.0
1690752463380,pressure,1006.0
1690752763430,pressure,1006.1
